date,district_id,dengue_cases,malaria_cases,diarrhea_cases,total_fever_cases
2025-06-26,RJ-BR,0,0,45,29
2025-06-27,RJ-BR,0,0,11,24
2025-06-28,RJ-BR,0,0,53,31
2025-06-29,RJ-BR,0,0,29,26
2025-06-30,RJ-BR,0,0,58,32
2025-07-01,RJ-BR,0,0,11,23
2025-07-02,RJ-BR,0,0,13,26
2025-07-03,RJ-BR,1,0,13,18
2025-07-04,RJ-BR,2,0,22,35
2025-07-05,RJ-BR,2,1,36,28
2025-07-06,RJ-BR,5,6,29,30
2025-07-07,RJ-BR,5,5,72,38
2025-07-08,RJ-BR,7,2,29,28
2025-07-09,RJ-BR,10,8,49,47
2025-07-10,RJ-BR,5,9,39,51
2025-07-11,RJ-BR,8,7,36,48
2025-07-12,RJ-BR,7,4,34,33
2025-07-13,RJ-BR,45,11,12,83
2025-07-14,RJ-BR,31,2,33,62
2025-07-15,RJ-BR,11,5,29,44
2025-07-16,RJ-BR,50,22,38,95
2025-07-17,RJ-BR,8,9,35,46
2025-07-18,RJ-BR,26,6,66,55
2025-07-19,RJ-BR,16,6,49,41
2025-07-20,RJ-BR,29,22,45,78
2025-07-21,RJ-BR,24,8,57,57
2025-07-22,RJ-BR,15,11,8,48
2025-07-23,RJ-BR,16,12,65,53
2025-07-24,RJ-BR,34,9,20,69
2025-07-25,RJ-BR,35,2,29,60
2025-07-26,RJ-BR,18,26,28,67
2025-07-27,RJ-BR,13,5,22,46
2025-07-28,RJ-BR,17,9,64,42
2025-07-29,RJ-BR,6,4,25,35
2025-07-30,RJ-BR,42,8,30,69
2025-07-31,RJ-BR,33,8,29,74
2025-08-01,RJ-BR,28,6,16,65
2025-08-02,RJ-BR,26,4,26,58
2025-08-03,RJ-BR,20,1,61,51
2025-08-04,RJ-BR,46,13,48,89
2025-08-05,RJ-BR,29,7,31,70
2025-08-06,RJ-BR,13,11,21,48
2025-08-07,RJ-BR,17,9,26,58
2025-08-08,RJ-BR,24,5,20,50
2025-08-09,RJ-BR,28,4,48,63
2025-08-10,RJ-BR,34,28,58,84
2025-08-11,RJ-BR,10,23,26,56
2025-08-12,RJ-BR,23,19,38,66
2025-08-13,RJ-BR,53,11,22,89
2025-08-14,RJ-BR,21,7,39,56
2025-08-15,RJ-BR,15,23,24,65
2025-08-16,RJ-BR,17,4,32,36
2025-08-17,RJ-BR,12,9,24,50
2025-08-18,RJ-BR,22,11,54,62
2025-08-19,RJ-BR,16,5,50,48
2025-08-20,RJ-BR,24,5,41,51
2025-08-21,RJ-BR,16,10,57,55
2025-08-22,RJ-BR,27,7,71,64
2025-08-23,RJ-BR,13,6,32,35
2025-08-24,RJ-BR,23,5,22,48
2025-08-25,RJ-BR,16,5,25,55
2025-08-26,RJ-BR,28,4,28,67
2025-08-27,RJ-BR,15,8,42,48
2025-08-28,RJ-BR,24,7,27,64
2025-08-29,RJ-BR,33,14,70,70
2025-08-30,RJ-BR,22,12,22,57
2025-08-31,RJ-BR,27,5,22,52
2025-09-01,RJ-BR,6,6,14,27
2025-09-02,RJ-BR,6,5,15,28
2025-09-03,RJ-BR,7,3,20,38
2025-09-04,RJ-BR,16,7,28,41
2025-09-05,RJ-BR,4,5,19,37
2025-09-06,RJ-BR,9,17,31,56
2025-09-07,RJ-BR,6,13,44,46
2025-09-08,RJ-BR,20,3,51,40
2025-09-09,RJ-BR,34,4,28,70
2025-09-10,RJ-BR,40,7,53,77
2025-09-11,RJ-BR,25,5,33,54
2025-09-12,RJ-BR,13,4,34,51
2025-09-13,RJ-BR,25,6,37,59
2025-09-14,RJ-BR,18,10,54,50
2025-09-15,RJ-BR,13,28,40,60
2025-09-16,RJ-BR,9,18,29,54
2025-09-17,RJ-BR,41,5,27,71
2025-09-18,RJ-BR,30,11,26,65
2025-09-19,RJ-BR,38,3,29,73
2025-09-20,RJ-BR,12,15,37,52
2025-09-21,RJ-BR,23,4,18,48
2025-09-22,RJ-BR,21,14,19,60
2025-09-23,RJ-BR,18,6,43,49
2025-09-24,RJ-BR,37,3,27,66
2025-09-25,RJ-BR,22,9,28,54
2025-09-26,RJ-BR,34,4,26,64
2025-09-27,RJ-BR,24,16,27,62
2025-09-28,RJ-BR,5,4,31,32
2025-09-29,RJ-BR,16,4,21,62
2025-09-30,RJ-BR,16,16,32,60
2025-10-01,RJ-BR,11,22,21,52
2025-10-02,RJ-BR,15,17,32,65
2025-10-03,RJ-BR,40,7,32,72
2025-10-04,RJ-BR,19,35,45,72
2025-10-05,RJ-BR,9,8,58,46
2025-10-06,RJ-BR,12,9,20,38
2025-10-07,RJ-BR,44,2,14,76
2025-10-08,RJ-BR,9,1,15,35
2025-10-09,RJ-BR,3,4,6,31
2025-10-10,RJ-BR,4,3,13,41
2025-10-11,RJ-BR,5,1,10,30
2025-10-12,RJ-BR,3,1,12,29
2025-10-13,RJ-BR,0,1,20,25
2025-10-14,RJ-BR,0,0,33,34
2025-10-15,RJ-BR,0,0,14,18
2025-10-16,RJ-BR,0,0,10,23
2025-10-17,RJ-BR,0,0,13,35
2025-10-18,RJ-BR,0,0,22,29
2025-10-19,RJ-BR,0,0,35,17
2025-10-20,RJ-BR,0,0,12,21
2025-10-21,RJ-BR,0,0,13,26
2025-10-22,RJ-BR,0,0,16,31
2025-10-23,RJ-BR,0,0,10,25
2025-10-24,RJ-BR,0,0,11,25
2025-10-25,RJ-BR,0,0,13,28
2025-10-26,RJ-BR,0,0,98,23
2025-10-27,RJ-BR,0,0,12,26
2025-10-28,RJ-BR,0,0,11,30
2025-10-29,RJ-BR,0,0,12,23
2025-10-30,RJ-BR,0,0,7,25
2025-10-31,RJ-BR,0,0,24,29
2025-11-01,RJ-BR,0,0,8,29
2025-11-02,RJ-BR,0,0,12,30
2025-11-03,RJ-BR,0,0,25,27
2025-11-04,RJ-BR,0,0,15,30
2025-11-05,RJ-BR,0,0,14,22
2025-11-06,RJ-BR,0,0,10,30
2025-11-07,RJ-BR,0,0,20,10
2025-11-08,RJ-BR,0,0,11,30
2025-11-09,RJ-BR,0,0,13,28
2025-11-10,RJ-BR,0,0,23,18
2025-11-11,RJ-BR,0,0,7,27
2025-11-12,RJ-BR,0,0,10,26
2025-11-13,RJ-BR,0,0,12,32
2025-11-14,RJ-BR,0,0,17,20
2025-11-15,RJ-BR,0,0,14,32
2025-11-16,RJ-BR,0,0,11,26
2025-11-17,RJ-BR,0,0,11,30
2025-11-18,RJ-BR,0,0,19,17
2025-11-19,RJ-BR,0,0,10,26
2025-11-20,RJ-BR,0,0,19,25
2025-11-21,RJ-BR,0,0,11,28
2025-11-22,RJ-BR,0,0,9,22
2025-11-23,RJ-BR,0,0,15,30
2025-11-24,RJ-BR,0,0,11,36
2025-11-25,RJ-BR,0,0,16,30
2025-11-26,RJ-BR,0,0,7,19
2025-11-27,RJ-BR,0,0,11,36
2025-11-28,RJ-BR,0,0,6,29
2025-11-29,RJ-BR,0,0,6,28
2025-11-30,RJ-BR,0,0,10,21
2025-12-01,RJ-BR,0,0,6,28
2025-12-02,RJ-BR,0,0,12,19
2025-12-03,RJ-BR,0,0,13,30
2025-12-04,RJ-BR,0,0,13,33
2025-12-05,RJ-BR,0,0,14,28
2025-12-06,RJ-BR,0,0,27,19
2025-12-07,RJ-BR,0,0,16,26
2025-12-08,RJ-BR,0,0,9,37
2025-12-09,RJ-BR,0,0,9,24
2025-12-10,RJ-BR,0,0,18,22
2025-12-11,RJ-BR,0,0,17,27
2025-12-12,RJ-BR,0,0,14,29
2025-12-13,RJ-BR,0,0,7,31
2025-12-14,RJ-BR,0,0,12,32
2025-12-15,RJ-BR,0,0,8,22
2025-12-16,RJ-BR,0,0,13,23
2025-12-17,RJ-BR,0,0,17,24
2025-12-18,RJ-BR,0,0,14,28
2025-12-19,RJ-BR,0,0,12,29
2025-12-20,RJ-BR,0,0,14,37
2025-12-21,RJ-BR,0,0,20,26
2025-12-22,RJ-BR,0,0,8,26
2025-12-23,RJ-BR,0,0,9,35
2025-12-24,RJ-BR,0,0,10,30
2025-12-25,RJ-BR,0,0,15,27
2025-12-26,RJ-BR,0,0,10,31
2025-12-27,RJ-BR,0,0,9,27
2025-12-28,RJ-BR,0,0,26,37
2025-12-29,RJ-BR,0,0,12,21
2025-12-30,RJ-BR,0,0,17,26
2025-12-31,RJ-BR,0,0,14,29
2026-01-01,RJ-BR,0,0,18,23
2026-01-02,RJ-BR,0,0,8,26
2026-01-03,RJ-BR,0,0,14,34
2026-01-04,RJ-BR,0,0,32,21
2025-01-05,RJ-AJ,0,0,9,19
2025-01-06,RJ-AJ,0,0,13,22
2025-01-07,RJ-AJ,0,0,12,39
2025-01-08,RJ-AJ,0,0,17,23
2025-01-09,RJ-AJ,0,0,7,19
2025-01-10,RJ-AJ,0,0,10,34
2025-01-11,RJ-AJ,0,0,10,28
2025-01-12,RJ-AJ,0,0,18,22
2025-01-13,RJ-AJ,0,0,12,23
2025-01-14,RJ-AJ,0,0,16,24
2025-01-15,RJ-AJ,0,0,10,29
2025-01-16,RJ-AJ,0,0,23,18
2025-01-17,RJ-AJ,0,0,10,19
2025-01-18,RJ-AJ,0,0,9,20
2025-01-19,RJ-AJ,0,0,11,31
2025-01-20,RJ-AJ,0,0,16,22
2025-01-21,RJ-AJ,0,0,7,28
2025-01-22,RJ-AJ,0,0,14,30
2025-01-23,RJ-AJ,0,0,10,30
2025-01-24,RJ-AJ,0,0,17,30
2025-01-25,RJ-AJ,0,0,7,23
2025-01-26,RJ-AJ,0,0,20,25
2025-01-27,RJ-AJ,0,0,15,17
2025-01-28,RJ-AJ,0,0,14,24
2025-01-29,RJ-AJ,0,0,17,27
2025-01-30,RJ-AJ,0,0,15,28
2025-01-31,RJ-AJ,0,0,17,32
2025-02-01,RJ-AJ,0,0,19,39
2025-02-02,RJ-AJ,0,0,10,26
2025-02-03,RJ-AJ,0,0,10,22
2025-02-04,RJ-AJ,0,0,13,27
2025-02-05,RJ-AJ,0,0,18,25
2025-02-06,RJ-AJ,0,0,9,21
2025-02-07,RJ-AJ,0,0,10,25
2025-02-08,RJ-AJ,0,0,8,27
2025-02-09,RJ-AJ,0,0,10,22
2025-02-10,RJ-AJ,0,0,7,24
2025-02-11,RJ-AJ,0,0,20,32
2025-02-12,RJ-AJ,0,0,10,22
2025-02-13,RJ-AJ,0,0,16,24
2025-02-14,RJ-AJ,0,0,26,22
2025-02-15,RJ-AJ,0,0,21,31
2025-02-16,RJ-AJ,0,0,23,20
2025-02-17,RJ-AJ,0,0,6,22
2025-02-18,RJ-AJ,0,0,12,22
2025-02-19,RJ-AJ,0,0,21,26
2025-02-20,RJ-AJ,0,0,19,25
2025-02-21,RJ-AJ,0,0,11,25
2025-02-22,RJ-AJ,0,0,14,20
2025-02-23,RJ-AJ,0,0,14,18
2025-02-24,RJ-AJ,0,0,8,23
2025-02-25,RJ-AJ,0,0,15,24
2025-02-26,RJ-AJ,0,0,13,25
2025-02-27,RJ-AJ,0,0,10,22
2025-02-28,RJ-AJ,0,0,13,24
2025-03-01,RJ-AJ,0,0,28,21
2025-03-02,RJ-AJ,0,0,33,29
2025-03-03,RJ-AJ,0,0,16,26
2025-03-04,RJ-AJ,0,0,27,23
2025-03-05,RJ-AJ,0,0,20,29
2025-03-06,RJ-AJ,0,0,45,28
2025-03-07,RJ-AJ,0,0,19,22
2025-03-08,RJ-AJ,0,0,41,32
2025-03-09,RJ-AJ,0,0,39,24
2025-03-10,RJ-AJ,0,0,31,26
2025-03-11,RJ-AJ,0,0,38,31
2025-03-12,RJ-AJ,0,0,16,25
2025-03-13,RJ-AJ,0,0,21,29
2025-03-14,RJ-AJ,0,0,72,24
2025-03-15,RJ-AJ,0,0,26,26
2025-03-16,RJ-AJ,0,0,34,36
2025-03-17,RJ-AJ,0,0,53,35
2025-03-18,RJ-AJ,0,0,40,16
2025-03-19,RJ-AJ,0,0,35,26
2025-03-20,RJ-AJ,0,0,33,25
2025-03-21,RJ-AJ,0,0,49,27
2025-03-22,RJ-AJ,0,0,12,29
2025-03-23,RJ-AJ,0,0,49,33
2025-03-24,RJ-AJ,0,0,53,22
2025-03-25,RJ-AJ,0,0,29,36
2025-03-26,RJ-AJ,0,0,58,39
2025-03-27,RJ-AJ,0,0,57,24
2025-03-28,RJ-AJ,0,0,53,24
2025-03-29,RJ-AJ,0,0,40,23
2025-03-30,RJ-AJ,0,0,10,22
2025-03-31,RJ-AJ,0,0,10,30
2025-04-01,RJ-AJ,0,0,34,42
2025-04-02,RJ-AJ,0,0,125,23
2025-04-03,RJ-AJ,0,0,21,34
2025-04-04,RJ-AJ,0,0,20,32
2025-04-05,RJ-AJ,0,0,24,25
2025-04-06,RJ-AJ,0,0,14,23
2025-04-07,RJ-AJ,0,0,39,19
2025-04-08,RJ-AJ,0,0,23,31
2025-04-09,RJ-AJ,0,0,24,29
2025-04-10,RJ-AJ,0,0,45,26
2025-04-11,RJ-AJ,0,0,41,22
2025-04-12,RJ-AJ,0,0,16,25
2025-04-13,RJ-AJ,0,0,105,35
2025-04-14,RJ-AJ,0,0,48,25
2025-04-15,RJ-AJ,0,0,8,23
2025-04-16,RJ-AJ,0,0,83,36
2025-04-17,RJ-AJ,0,0,46,26
2025-04-18,RJ-AJ,0,0,15,32
2025-04-19,RJ-AJ,0,0,60,23
2025-04-20,RJ-AJ,0,0,25,30
2025-04-21,RJ-AJ,0,0,37,22
2025-04-22,RJ-AJ,0,0,16,32
2025-04-23,RJ-AJ,0,0,50,23
2025-04-24,RJ-AJ,0,0,17,26
2025-04-25,RJ-AJ,0,0,48,22
2025-04-26,RJ-AJ,0,0,39,29
2025-04-27,RJ-AJ,0,0,24,37
2025-04-28,RJ-AJ,0,0,27,30
2025-04-29,RJ-AJ,0,0,26,21
2025-04-30,RJ-AJ,0,0,14,28
2025-05-01,RJ-AJ,0,0,32,24
2025-05-02,RJ-AJ,0,0,21,33
2025-05-03,RJ-AJ,0,0,52,28
2025-05-04,RJ-AJ,0,0,52,21
2025-05-05,RJ-AJ,0,0,23,22
2025-05-06,RJ-AJ,0,0,55,23
2025-05-07,RJ-AJ,0,0,31,30
2025-05-08,RJ-AJ,0,0,18,29
2025-05-09,RJ-AJ,0,0,35,19
2025-05-10,RJ-AJ,0,0,55,26
2025-05-11,RJ-AJ,0,0,33,34
2025-05-12,RJ-AJ,0,0,28,32
2025-05-13,RJ-AJ,0,0,33,20
2025-05-14,RJ-AJ,0,0,19,28
2025-05-15,RJ-AJ,0,0,24,27
2025-05-16,RJ-AJ,0,0,30,37
2025-05-17,RJ-AJ,0,0,10,26
2025-05-18,RJ-AJ,0,0,40,31
2025-05-19,RJ-AJ,0,0,46,24
2025-05-20,RJ-AJ,0,0,52,24
2025-05-21,RJ-AJ,0,0,10,22
2025-05-22,RJ-AJ,0,0,37,20
2025-05-23,RJ-AJ,0,0,24,29
2025-05-24,RJ-AJ,0,0,43,27
2025-05-25,RJ-AJ,0,0,44,19
2025-05-26,RJ-AJ,0,0,47,21
2025-05-27,RJ-AJ,0,0,107,27
2025-05-28,RJ-AJ,0,0,63,21
2025-05-29,RJ-AJ,0,0,19,27
2025-05-30,RJ-AJ,0,0,29,31
2025-05-31,RJ-AJ,0,0,66,36
2025-06-01,RJ-AJ,0,0,47,26
2025-06-02,RJ-AJ,0,0,52,25
2025-06-03,RJ-AJ,0,0,37,25
2025-06-04,RJ-AJ,0,0,43,23
2025-06-05,RJ-AJ,0,0,46,23
2025-06-06,RJ-AJ,0,0,10,32
2025-06-07,RJ-AJ,0,0,5,30
2025-06-08,RJ-AJ,0,0,46,30
2025-06-09,RJ-AJ,0,0,8,22
2025-06-10,RJ-AJ,0,0,62,27
2025-06-11,RJ-AJ,0,0,48,28
2025-06-12,RJ-AJ,0,0,21,25
2025-06-13,RJ-AJ,0,0,43,35
2025-06-14,RJ-AJ,0,0,32,29
2025-06-15,RJ-AJ,0,0,66,22
2025-06-16,RJ-AJ,0,0,42,31
2025-06-17,RJ-AJ,0,0,25,30
2025-06-18,RJ-AJ,0,0,14,22
2025-06-19,RJ-AJ,0,0,65,22
2025-06-20,RJ-AJ,0,0,9,27
2025-06-21,RJ-AJ,0,0,45,21
2025-06-22,RJ-AJ,0,0,26,21
2025-06-23,RJ-AJ,0,0,8,26
2025-06-24,RJ-AJ,0,0,28,23
2025-06-25,RJ-AJ,0,0,65,23
2025-06-26,RJ-AJ,0,0,22,24
2025-06-27,RJ-AJ,0,0,78,28
2025-06-28,RJ-AJ,0,0,36,22
2025-06-29,RJ-AJ,0,0,60,22
2025-06-30,RJ-AJ,0,0,21,26
2025-07-01,RJ-AJ,0,0,9,28
2025-07-02,RJ-AJ,0,0,21,30
2025-07-03,RJ-AJ,0,0,40,21
2025-07-04,RJ-AJ,4,1,16,35
2025-07-05,RJ-AJ,2,1,25,29
2025-07-06,RJ-AJ,7,2,21,33
2025-07-07,RJ-AJ,24,2,33,41
2025-07-08,RJ-AJ,48,16,14,96
2025-07-09,RJ-AJ,18,27,31,80
2025-07-10,RJ-AJ,17,11,66,53
2025-07-11,RJ-AJ,26,22,13,75
2025-07-12,RJ-AJ,50,6,22,79
2025-07-13,RJ-AJ,45,8,40,79
2025-07-14,RJ-AJ,24,15,38,65
2025-07-15,RJ-AJ,44,6,27,66
2025-07-16,RJ-AJ,32,4,24,56
2025-07-17,RJ-AJ,18,4,31,49
2025-07-18,RJ-AJ,9,11,41,50
2025-07-19,RJ-AJ,37,19,28,84
2025-07-20,RJ-AJ,37,13,26,76
2025-07-21,RJ-AJ,7,12,27,45
2025-07-22,RJ-AJ,12,5,34,43
2025-07-23,RJ-AJ,8,4,24,38
2025-07-24,RJ-AJ,19,2,20,52
2025-07-25,RJ-AJ,4,9,32,41
2025-07-26,RJ-AJ,19,9,26,53
2025-07-27,RJ-AJ,10,8,19,45
2025-07-28,RJ-AJ,23,7,54,57
2025-07-29,RJ-AJ,10,15,28,53
2025-07-30,RJ-AJ,15,10,40,49
2025-07-31,RJ-AJ,21,11,27,53
2025-08-01,RJ-AJ,24,11,46,58
2025-08-02,RJ-AJ,23,12,25,58
2025-08-03,RJ-AJ,15,11,49,67
2025-08-04,RJ-AJ,25,17,21,72
2025-08-05,RJ-AJ,40,5,34,72
2025-08-06,RJ-AJ,20,5,23,51
2025-08-07,RJ-AJ,13,9,37,54
2025-08-08,RJ-AJ,32,6,16,65
2025-08-09,RJ-AJ,25,6,9,55
2025-08-10,RJ-AJ,21,10,43,51
2025-08-11,RJ-AJ,26,6,26,59
2025-08-12,RJ-AJ,34,13,24,77
2025-08-13,RJ-AJ,12,6,40,44
2025-08-14,RJ-AJ,16,36,27,81
2025-08-15,RJ-AJ,12,4,31,49
2025-08-16,RJ-AJ,41,2,55,73
2025-08-17,RJ-AJ,10,11,37,52
2025-08-18,RJ-AJ,16,4,30,41
2025-08-19,RJ-AJ,10,3,40,44
2025-08-20,RJ-AJ,64,22,22,115
2025-08-21,RJ-AJ,22,12,18,64
2025-08-22,RJ-AJ,11,12,29,63
2025-08-23,RJ-AJ,16,5,33,44
2025-08-24,RJ-AJ,24,8,34,60
2025-08-25,RJ-AJ,21,9,19,58
2025-08-26,RJ-AJ,11,3,66,35
2025-08-27,RJ-AJ,15,7,45,51
2025-08-28,RJ-AJ,38,6,53,68
2025-08-29,RJ-AJ,15,7,26,55
2025-08-30,RJ-AJ,9,5,28,51
2025-08-31,RJ-AJ,10,10,31,43
2025-09-01,RJ-AJ,7,1,17,39
2025-09-02,RJ-AJ,10,8,38,35
2025-09-03,RJ-AJ,9,1,17,40
2025-09-04,RJ-AJ,15,15,49,56
2025-09-05,RJ-AJ,14,2,37,42
2025-09-06,RJ-AJ,8,5,38,40
2025-09-07,RJ-AJ,20,3,15,51
2025-09-08,RJ-AJ,24,4,47,64
2025-09-09,RJ-AJ,72,3,34,104
2025-09-10,RJ-AJ,15,11,45,48
2025-09-11,RJ-AJ,24,2,13,47
2025-09-12,RJ-AJ,19,6,30,52
2025-09-13,RJ-AJ,43,4,27,81
2025-09-14,RJ-AJ,28,20,53,66
2025-09-15,RJ-AJ,19,10,34,58
2025-09-16,RJ-AJ,18,15,16,65
2025-09-17,RJ-AJ,13,5,31,34
2025-09-18,RJ-AJ,17,6,35,51
2025-09-19,RJ-AJ,17,6,29,44
2025-09-20,RJ-AJ,22,15,41,67
2025-09-21,RJ-AJ,17,12,66,59
2025-09-22,RJ-AJ,28,17,51,75
2025-09-23,RJ-AJ,10,7,61,36
2025-09-24,RJ-AJ,10,14,25,49
2025-09-25,RJ-AJ,31,9,32,55
2025-09-26,RJ-AJ,25,6,24,53
2025-09-27,RJ-AJ,10,3,84,32
2025-09-28,RJ-AJ,12,7,41,50
2025-09-29,RJ-AJ,14,3,25,43
2025-09-30,RJ-AJ,28,10,28,62
2025-10-01,RJ-AJ,5,4,34,37
2025-10-02,RJ-AJ,16,10,25,40
2025-10-03,RJ-AJ,14,2,68,48
2025-10-04,RJ-AJ,13,1,34,46
2025-10-05,RJ-AJ,5,4,11,30
2025-10-06,RJ-AJ,2,6,33,30
2025-10-07,RJ-AJ,2,1,9,25
2025-10-08,RJ-AJ,10,0,28,31
2025-10-09,RJ-AJ,1,1,14,29
2025-10-10,RJ-AJ,1,1,9,30
2025-10-11,RJ-AJ,11,0,12,39
2025-10-12,RJ-AJ,2,3,19,35
2025-10-13,RJ-AJ,1,0,14,24
2025-10-14,RJ-AJ,0,0,14,29
2025-10-15,RJ-AJ,0,0,11,28
2025-10-16,RJ-AJ,0,0,7,23
2025-10-17,RJ-AJ,0,0,10,29
2025-10-18,RJ-AJ,0,0,11,26
2025-10-19,RJ-AJ,0,0,6,21
2025-10-20,RJ-AJ,0,0,19,26
2025-10-21,RJ-AJ,0,0,23,14
2025-10-22,RJ-AJ,0,0,8,26
2025-10-23,RJ-AJ,0,0,15,23
2025-10-24,RJ-AJ,0,0,11,17
2025-10-25,RJ-AJ,0,0,7,26
2025-10-26,RJ-AJ,0,0,11,22
2025-10-27,RJ-AJ,0,0,11,24
2025-10-28,RJ-AJ,0,0,8,31
2025-10-29,RJ-AJ,0,0,19,33
2025-10-30,RJ-AJ,0,0,8,26
2025-10-31,RJ-AJ,0,0,12,24
2025-11-01,RJ-AJ,0,0,15,28
2025-11-02,RJ-AJ,0,0,16,25
2025-11-03,RJ-AJ,1,0,12,22
2025-11-04,RJ-AJ,0,0,6,28
2025-11-05,RJ-AJ,0,0,12,24
2025-11-06,RJ-AJ,0,0,21,18
2025-11-07,RJ-AJ,0,0,10,32
2025-11-08,RJ-AJ,0,0,10,20
2025-11-09,RJ-AJ,0,0,16,20
2025-11-10,RJ-AJ,0,0,29,32
2025-11-11,RJ-AJ,0,0,6,27
2025-11-12,RJ-AJ,0,0,32,22
2025-11-13,RJ-AJ,0,0,41,15
2025-11-14,RJ-AJ,0,0,7,24
2025-11-15,RJ-AJ,0,0,11,30
2025-11-16,RJ-AJ,0,0,13,31
2025-11-17,RJ-AJ,0,0,12,25
2025-11-18,RJ-AJ,0,0,10,26
2025-11-19,RJ-AJ,0,0,10,30
2025-11-20,RJ-AJ,0,0,11,24
2025-11-21,RJ-AJ,0,0,7,32
2025-11-22,RJ-AJ,0,0,8,33
2025-11-23,RJ-AJ,0,0,6,28
2025-11-24,RJ-AJ,0,0,33,19
2025-11-25,RJ-AJ,0,0,11,23
2025-11-26,RJ-AJ,0,0,17,29
2025-11-27,RJ-AJ,0,0,12,24
2025-11-28,RJ-AJ,0,0,22,23
2025-11-29,RJ-AJ,0,0,11,25
2025-11-30,RJ-AJ,0,0,9,29
2025-12-01,RJ-AJ,0,0,10,36
2025-12-02,RJ-AJ,0,0,9,28
2025-12-03,RJ-AJ,0,0,10,27
2025-12-04,RJ-AJ,0,0,7,21
2025-12-05,RJ-AJ,0,0,9,25
2025-12-06,RJ-AJ,0,0,13,30
2025-12-07,RJ-AJ,0,0,20,34
2025-12-08,RJ-AJ,0,0,12,32
2025-12-09,RJ-AJ,0,0,14,23
2025-12-10,RJ-AJ,0,0,13,27
2025-12-11,RJ-AJ,0,0,9,20
2025-12-12,RJ-AJ,0,0,8,26
2025-12-13,RJ-AJ,0,0,14,32
2025-12-14,RJ-AJ,0,0,12,26
2025-12-15,RJ-AJ,0,0,15,22
2025-12-16,RJ-AJ,0,0,17,25
2025-12-17,RJ-AJ,0,0,14,23
2025-12-18,RJ-AJ,0,0,9,30
2025-12-19,RJ-AJ,0,0,36,24
2025-12-20,RJ-AJ,0,0,26,31
2025-12-21,RJ-AJ,0,0,11,28
2025-12-22,RJ-AJ,0,0,18,25
2025-12-23,RJ-AJ,0,0,8,29
2025-12-24,RJ-AJ,0,0,12,31
2025-12-25,RJ-AJ,0,0,7,22
2025-12-26,RJ-AJ,0,0,22,29
2025-12-27,RJ-AJ,0,0,14,23
2025-12-28,RJ-AJ,0,0,14,25
2025-12-29,RJ-AJ,0,0,10,30
2025-12-30,RJ-AJ,0,0,11,27
2025-12-31,RJ-AJ,0,0,13,30
2026-01-01,RJ-AJ,0,0,18,24
2026-01-02,RJ-AJ,0,0,10,30
2026-01-03,RJ-AJ,0,0,15,23
2026-01-04,RJ-AJ,0,0,22,23
2025-01-05,RJ-AL,0,0,9,45
2025-01-06,RJ-AL,0,0,15,51
2025-01-07,RJ-AL,0,0,11,43
2025-01-08,RJ-AL,0,0,13,41
2025-01-09,RJ-AL,0,0,16,32
2025-01-10,RJ-AL,0,0,10,40
2025-01-11,RJ-AL,0,0,8,39
2025-01-12,RJ-AL,0,0,20,32
2025-01-13,RJ-AL,0,0,16,41
2025-01-14,RJ-AL,0,0,17,38
2025-01-15,RJ-AL,0,0,13,31
2025-01-16,RJ-AL,0,0,14,37
2025-01-17,RJ-AL,0,0,22,32
2025-01-18,RJ-AL,0,0,20,46
2025-01-19,RJ-AL,0,0,22,36
2025-01-20,RJ-AL,0,0,13,42
2025-01-21,RJ-AL,0,0,30,32
2025-01-22,RJ-AL,0,0,33,27
2025-01-23,RJ-AL,0,0,29,42
2025-01-24,RJ-AL,0,0,39,32
2025-01-25,RJ-AL,0,0,24,34
2025-01-26,RJ-AL,0,0,23,45
2025-01-27,RJ-AL,0,0,26,36
2025-01-28,RJ-AL,0,0,13,39
2025-01-29,RJ-AL,0,0,22,30
2025-01-30,RJ-AL,0,0,29,32
2025-01-31,RJ-AL,0,0,16,28
2025-02-01,RJ-AL,0,0,13,36
2025-02-02,RJ-AL,0,0,22,26
2025-02-03,RJ-AL,0,0,15,39
2025-02-04,RJ-AL,0,0,27,30
2025-02-05,RJ-AL,0,0,30,35
2025-02-06,RJ-AL,0,0,23,38
2025-02-07,RJ-AL,0,0,11,34
2025-02-08,RJ-AL,0,0,26,27
2025-02-09,RJ-AL,0,0,12,37
2025-02-10,RJ-AL,0,0,43,32
2025-02-11,RJ-AL,0,0,19,39
2025-02-12,RJ-AL,0,0,23,36
2025-02-13,RJ-AL,0,0,24,37
2025-02-14,RJ-AL,0,0,23,30
2025-02-15,RJ-AL,0,0,9,30
2025-02-16,RJ-AL,0,0,14,46
2025-02-17,RJ-AL,0,0,20,27
2025-02-18,RJ-AL,0,0,16,37
2025-02-19,RJ-AL,0,0,15,39
2025-02-20,RJ-AL,0,0,22,34
2025-02-21,RJ-AL,0,0,16,40
2025-02-22,RJ-AL,0,0,9,29
2025-02-23,RJ-AL,0,0,14,27
2025-02-24,RJ-AL,0,0,18,40
2025-02-25,RJ-AL,0,0,29,43
2025-02-26,RJ-AL,0,0,18,40
2025-02-27,RJ-AL,0,0,17,36
2025-02-28,RJ-AL,0,0,26,30
2025-03-01,RJ-AL,0,0,67,36
2025-03-02,RJ-AL,0,0,23,43
2025-03-03,RJ-AL,0,0,47,48
2025-03-04,RJ-AL,0,0,21,24
2025-03-05,RJ-AL,0,0,61,36
