date,district_id,temperature,rainfall,humidity
2025-12-15,RJ-UD,21.9,0.0,28.2
2025-12-16,RJ-UD,17.6,0.0,45.8
2025-12-17,RJ-UD,18.2,0.0,36.6
2025-12-18,RJ-UD,15.8,0.2,44.0
2025-12-19,RJ-UD,14.1,0.0,45.7
2025-12-20,RJ-UD,11.3,0.0,52.6
2025-12-21,RJ-UD,17.1,0.0,27.9
2025-12-22,RJ-UD,15.5,0.0,37.8
2025-12-23,RJ-UD,21.1,0.0,56.6
2025-12-24,RJ-UD,16.9,2.6,40.1
2025-12-25,RJ-UD,16.2,0.0,38.9
2025-12-26,RJ-UD,12.3,0.0,53.2
2025-12-27,RJ-UD,17.5,0.0,40.3
2025-12-28,RJ-UD,17.7,0.0,39.6
2025-12-29,RJ-UD,19.0,0.0,39.3
2025-12-30,RJ-UD,20.9,0.0,29.8
2025-12-31,RJ-UD,17.3,0.0,47.8
2026-01-01,RJ-UD,17.7,0.0,34.0
2026-01-02,RJ-UD,16.2,0.0,46.6
2026-01-03,RJ-UD,17.7,0.0,31.0
2026-01-04,RJ-UD,20.0,0.0,32.2
2025-01-05,RJ-BR,9.3,0.0,36.3
2025-01-06,RJ-BR,20.0,0.0,20.0
2025-01-07,RJ-BR,22.0,0.0,43.1
2025-01-08,RJ-BR,17.5,0.0,38.3
2025-01-09,RJ-BR,14.5,0.0,22.5
2025-01-10,RJ-BR,22.7,0.0,31.4
2025-01-11,RJ-BR,14.0,2.3,52.3
2025-01-12,RJ-BR,15.0,0.0,32.5
2025-01-13,RJ-BR,20.3,0.0,28.5
2025-01-14,RJ-BR,20.9,0.0,45.2
2025-01-15,RJ-BR,19.4,0.0,33.0
2025-01-16,RJ-BR,14.4,0.0,48.9
2025-01-17,RJ-BR,19.8,0.0,51.2
2025-01-18,RJ-BR,16.8,0.0,47.1
2025-01-19,RJ-BR,14.1,0.0,57.7
2025-01-20,RJ-BR,20.1,0.2,21.6
2025-01-21,RJ-BR,18.6,0.0,44.3
2025-01-22,RJ-BR,22.4,0.0,43.0
2025-01-23,RJ-BR,15.1,0.0,33.2
2025-01-24,RJ-BR,19.8,0.0,36.0
2025-01-25,RJ-BR,20.7,0.0,44.5
2025-01-26,RJ-BR,20.7,0.0,56.9
2025-01-27,RJ-BR,20.2,0.0,57.8
2025-01-28,RJ-BR,20.8,0.0,32.3
2025-01-29,RJ-BR,14.8,0.0,47.6
2025-01-30,RJ-BR,15.6,0.0,47.1
2025-01-31,RJ-BR,18.9,0.0,30.1
2025-02-01,RJ-BR,17.1,0.4,20.0
2025-02-02,RJ-BR,17.0,0.0,39.8
2025-02-03,RJ-BR,14.8,0.0,59.1
2025-02-04,RJ-BR,16.4,0.0,31.3
2025-02-05,RJ-BR,18.6,0.0,49.4
2025-02-06,RJ-BR,15.7,0.0,40.0
2025-02-07,RJ-BR,13.0,0.5,51.6
2025-02-08,RJ-BR,19.3,0.0,32.7
2025-02-09,RJ-BR,23.7,1.6,45.6
2025-02-10,RJ-BR,21.5,0.4,52.3
2025-02-11,RJ-BR,20.0,0.0,28.6
2025-02-12,RJ-BR,17.3,0.0,40.5
2025-02-13,RJ-BR,21.5,0.0,27.5
2025-02-14,RJ-BR,15.4,0.0,36.2
2025-02-15,RJ-BR,15.7,0.0,42.9
2025-02-16,RJ-BR,20.6,0.0,47.2
2025-02-17,RJ-BR,14.1,0.0,32.4
2025-02-18,RJ-BR,21.5,0.8,43.0
2025-02-19,RJ-BR,15.4,0.0,40.3
2025-02-20,RJ-BR,22.3,0.0,24.1
2025-02-21,RJ-BR,17.0,0.0,37.9
2025-02-22,RJ-BR,17.9,0.0,42.7
2025-02-23,RJ-BR,21.8,0.0,43.4
2025-02-24,RJ-BR,15.5,0.0,23.7
2025-02-25,RJ-BR,14.5,0.0,51.4
2025-02-26,RJ-BR,15.2,0.0,43.3
2025-02-27,RJ-BR,21.3,0.0,50.6
2025-02-28,RJ-BR,18.0,0.0,50.8
2025-03-01,RJ-BR,33.3,0.0,44.5
2025-03-02,RJ-BR,36.2,0.0,22.6
2025-03-03,RJ-BR,36.6,0.0,44.2
2025-03-04,RJ-BR,48.2,0.0,33.6
2025-03-05,RJ-BR,38.8,0.0,31.0
2025-03-06,RJ-BR,40.6,0.0,27.3
2025-03-07,RJ-BR,38.0,0.0,34.1
2025-03-08,RJ-BR,34.6,0.0,29.2
2025-03-09,RJ-BR,44.4,0.0,45.7
2025-03-10,RJ-BR,35.9,0.0,61.6
2025-03-11,RJ-BR,40.0,0.0,58.0
2025-03-12,RJ-BR,36.5,0.0,38.4
2025-03-13,RJ-BR,33.9,0.0,52.3
2025-03-14,RJ-BR,43.7,0.0,34.2
2025-03-15,RJ-BR,40.7,0.0,38.6
2025-03-16,RJ-BR,38.9,0.5,31.2
2025-03-17,RJ-BR,37.3,0.0,35.1
2025-03-18,RJ-BR,39.8,0.6,31.4
2025-03-19,RJ-BR,33.4,0.0,23.1
2025-03-20,RJ-BR,37.1,0.0,49.6
2025-03-21,RJ-BR,35.2,0.0,59.5
2025-03-22,RJ-BR,38.7,0.2,45.4
2025-03-23,RJ-BR,47.8,0.0,34.6
2025-03-24,RJ-BR,31.3,0.0,29.8
2025-03-25,RJ-BR,33.5,0.0,36.4
2025-03-26,RJ-BR,46.7,0.9,53.6
2025-03-27,RJ-BR,42.4,0.0,34.4
2025-03-28,RJ-BR,38.5,0.5,33.1
2025-03-29,RJ-BR,34.9,0.0,35.6
2025-03-30,RJ-BR,45.9,0.0,26.1
2025-03-31,RJ-BR,42.8,0.0,43.2
2025-04-01,RJ-BR,47.1,0.0,36.0
2025-04-02,RJ-BR,35.2,0.1,49.3
2025-04-03,RJ-BR,40.2,0.0,31.9
2025-04-04,RJ-BR,39.7,0.0,20.0
2025-04-05,RJ-BR,38.7,0.0,44.7
2025-04-06,RJ-BR,35.3,0.0,36.0
2025-04-07,RJ-BR,32.9,0.0,55.3
2025-04-08,RJ-BR,41.4,0.0,42.1
2025-04-09,RJ-BR,36.8,0.0,25.5
2025-04-10,RJ-BR,39.7,0.0,44.2
2025-04-11,RJ-BR,42.6,0.0,34.4
2025-04-12,RJ-BR,39.8,0.0,51.0
2025-04-13,RJ-BR,31.9,0.8,59.0
2025-04-14,RJ-BR,32.6,0.0,45.1
2025-04-15,RJ-BR,32.8,0.0,42.9
2025-04-16,RJ-BR,43.6,0.0,45.5
2025-04-17,RJ-BR,40.8,0.0,28.6
2025-04-18,RJ-BR,33.1,0.0,37.9
2025-04-19,RJ-BR,36.1,0.0,27.4
2025-04-20,RJ-BR,39.1,0.0,20.0
2025-04-21,RJ-BR,42.4,0.0,36.2
2025-04-22,RJ-BR,35.1,0.0,40.1
2025-04-23,RJ-BR,44.8,0.8,60.6
2025-04-24,RJ-BR,38.7,0.0,26.6
2025-04-25,RJ-BR,36.0,0.0,48.2
2025-04-26,RJ-BR,37.6,0.0,39.2
2025-04-27,RJ-BR,31.4,0.0,41.2
2025-04-28,RJ-BR,41.9,0.0,20.0
2025-04-29,RJ-BR,33.5,0.0,57.7
2025-04-30,RJ-BR,36.6,0.0,39.4
2025-05-01,RJ-BR,38.4,0.0,45.1
2025-05-02,RJ-BR,34.3,0.0,24.0
2025-05-03,RJ-BR,40.5,0.0,50.4
2025-05-04,RJ-BR,41.3,0.0,39.5
2025-05-05,RJ-BR,34.4,0.0,26.9
2025-05-06,RJ-BR,38.2,0.0,40.5
2025-05-07,RJ-BR,31.9,0.2,23.4
2025-05-08,RJ-BR,35.6,0.0,50.8
2025-05-09,RJ-BR,44.8,0.0,22.5
2025-05-10,RJ-BR,39.4,0.0,42.8
2025-05-11,RJ-BR,34.8,0.0,44.2
2025-05-12,RJ-BR,29.2,0.0,51.0
2025-05-13,RJ-BR,34.1,0.0,56.3
2025-05-14,RJ-BR,43.5,0.0,28.3
2025-05-15,RJ-BR,30.7,0.0,29.5
2025-05-16,RJ-BR,33.3,0.0,42.6
2025-05-17,RJ-BR,46.4,0.0,55.9
2025-05-18,RJ-BR,42.8,0.0,33.8
2025-05-19,RJ-BR,41.5,0.0,29.2
2025-05-20,RJ-BR,40.6,0.0,48.3
2025-05-21,RJ-BR,33.6,0.0,39.6
2025-05-22,RJ-BR,45.2,0.0,25.3
2025-05-23,RJ-BR,30.6,0.0,39.7
2025-05-24,RJ-BR,38.3,0.2,36.8
2025-05-25,RJ-BR,34.4,0.0,39.4
2025-05-26,RJ-BR,29.2,0.0,51.9
2025-05-27,RJ-BR,37.8,0.0,40.5
2025-05-28,RJ-BR,38.9,0.9,52.6
2025-05-29,RJ-BR,36.8,0.0,53.1
2025-05-30,RJ-BR,38.6,0.0,48.3
2025-05-31,RJ-BR,34.7,0.0,33.6
2025-06-01,RJ-BR,40.1,0.0,21.7
2025-06-02,RJ-BR,45.7,0.0,27.8
2025-06-03,RJ-BR,32.0,0.0,40.9
2025-06-04,RJ-BR,43.0,0.0,36.0
2025-06-05,RJ-BR,43.3,0.0,51.8
2025-06-06,RJ-BR,47.2,0.0,25.2
2025-06-07,RJ-BR,39.9,1.3,44.5
2025-06-08,RJ-BR,40.6,0.0,36.4
2025-06-09,RJ-BR,39.3,0.0,37.7
2025-06-10,RJ-BR,36.1,0.7,37.7
2025-06-11,RJ-BR,33.5,0.0,47.6
2025-06-12,RJ-BR,34.9,0.0,50.8
2025-06-13,RJ-BR,40.2,0.0,41.9
2025-06-14,RJ-BR,40.8,0.0,47.3
2025-06-15,RJ-BR,37.6,0.0,44.2
2025-06-16,RJ-BR,42.8,0.0,48.9
2025-06-17,RJ-BR,38.1,0.0,25.4
2025-06-18,RJ-BR,45.6,0.0,30.5
2025-06-19,RJ-BR,36.0,0.0,25.8
2025-06-20,RJ-BR,40.4,0.5,34.6
2025-06-21,RJ-BR,39.7,0.0,42.7
2025-06-22,RJ-BR,32.0,0.0,28.4
2025-06-23,RJ-BR,34.0,0.0,39.6
2025-06-24,RJ-BR,42.0,0.4,34.9
2025-06-25,RJ-BR,35.7,0.0,44.2
2025-06-26,RJ-BR,38.6,0.0,43.6
2025-06-27,RJ-BR,46.9,0.0,40.1
2025-06-28,RJ-BR,36.6,0.0,32.7
2025-06-29,RJ-BR,37.5,0.0,43.4
2025-06-30,RJ-BR,40.9,0.4,46.7
2025-07-01,RJ-BR,33.1,17.0,82.7
2025-07-02,RJ-BR,31.7,2.8,41.9
2025-07-03,RJ-BR,30.2,9.7,57.9
2025-07-04,RJ-BR,28.9,2.8,56.0
2025-07-05,RJ-BR,30.5,3.1,58.6
2025-07-06,RJ-BR,30.3,13.9,85.9
2025-07-07,RJ-BR,33.8,26.5,91.6
2025-07-08,RJ-BR,28.2,27.4,95.0
2025-07-09,RJ-BR,33.7,6.8,64.1
2025-07-10,RJ-BR,31.1,1.8,49.7
2025-07-11,RJ-BR,32.8,0.7,39.2
2025-07-12,RJ-BR,30.2,15.0,71.8
2025-07-13,RJ-BR,27.3,42.7,95.0
2025-07-14,RJ-BR,33.0,7.5,47.7
2025-07-15,RJ-BR,31.3,6.9,54.2
2025-07-16,RJ-BR,25.9,11.0,49.5
2025-07-17,RJ-BR,33.0,10.6,59.5
2025-07-18,RJ-BR,26.6,60.9,95.0
2025-07-19,RJ-BR,29.5,16.3,71.6
2025-07-20,RJ-BR,25.3,8.2,73.9
2025-07-21,RJ-BR,28.1,25.7,95.0
2025-07-22,RJ-BR,27.0,9.2,76.6
2025-07-23,RJ-BR,32.6,10.8,53.3
2025-07-24,RJ-BR,32.7,81.9,95.0
2025-07-25,RJ-BR,32.4,6.3,51.5
2025-07-26,RJ-BR,25.8,0.0,35.9
2025-07-27,RJ-BR,27.9,1.9,49.1
2025-07-28,RJ-BR,30.4,39.6,95.0
2025-07-29,RJ-BR,27.0,10.8,59.7
2025-07-30,RJ-BR,26.3,14.6,54.2
2025-07-31,RJ-BR,28.2,0.5,44.4
2025-08-01,RJ-BR,29.7,24.3,84.1
2025-08-02,RJ-BR,27.9,16.9,54.1
2025-08-03,RJ-BR,33.4,30.2,95.0
2025-08-04,RJ-BR,30.8,9.9,59.6
2025-08-05,RJ-BR,30.7,72.7,95.0
2025-08-06,RJ-BR,27.1,0.1,53.2
2025-08-07,RJ-BR,25.7,25.6,86.1
2025-08-08,RJ-BR,33.0,0.0,35.0
2025-08-09,RJ-BR,26.8,4.0,40.1
2025-08-10,RJ-BR,24.7,8.1,60.9
2025-08-11,RJ-BR,32.8,35.4,95.0
2025-08-12,RJ-BR,23.8,1.7,42.5
2025-08-13,RJ-BR,26.8,5.8,41.0
2025-08-14,RJ-BR,31.4,2.0,38.4
2025-08-15,RJ-BR,27.3,1.1,45.4
2025-08-16,RJ-BR,30.5,1.2,55.5
2025-08-17,RJ-BR,29.4,28.9,95.0
2025-08-18,RJ-BR,30.0,22.0,80.8
2025-08-19,RJ-BR,28.1,5.1,41.3
2025-08-20,RJ-BR,25.8,11.8,47.6
2025-08-21,RJ-BR,31.5,2.8,36.8
2025-08-22,RJ-BR,30.1,23.9,68.1
2025-08-23,RJ-BR,32.4,2.5,58.1
2025-08-24,RJ-BR,27.4,7.1,55.2
2025-08-25,RJ-BR,28.5,4.8,48.7
2025-08-26,RJ-BR,28.9,3.0,44.7
2025-08-27,RJ-BR,31.7,2.3,43.2
2025-08-28,RJ-BR,28.8,59.7,95.0
2025-08-29,RJ-BR,33.9,6.3,46.9
2025-08-30,RJ-BR,26.5,2.4,49.6
2025-08-31,RJ-BR,30.8,24.8,95.0
2025-09-01,RJ-BR,29.4,5.6,46.0
2025-09-02,RJ-BR,25.8,2.4,58.0
2025-09-03,RJ-BR,33.7,7.2,58.2
2025-09-04,RJ-BR,29.2,4.1,44.8
2025-09-05,RJ-BR,32.9,13.8,53.8
2025-09-06,RJ-BR,27.0,26.1,95.0
2025-09-07,RJ-BR,29.6,24.2,74.1
2025-09-08,RJ-BR,29.0,17.3,82.6
2025-09-09,RJ-BR,28.9,14.1,66.7
2025-09-10,RJ-BR,28.2,1.3,28.7
2025-09-11,RJ-BR,28.6,1.4,34.9
2025-09-12,RJ-BR,26.8,5.5,50.6
2025-09-13,RJ-BR,31.0,32.4,95.0
2025-09-14,RJ-BR,34.6,3.3,70.7
2025-09-15,RJ-BR,26.7,21.4,68.0
2025-09-16,RJ-BR,31.1,20.1,78.8
2025-09-17,RJ-BR,32.9,0.8,44.0
2025-09-18,RJ-BR,29.3,3.9,31.0
2025-09-19,RJ-BR,30.9,8.3,58.3
2025-09-20,RJ-BR,30.9,8.8,56.6
2025-09-21,RJ-BR,23.4,36.0,95.0
2025-09-22,RJ-BR,34.5,25.1,94.1
2025-09-23,RJ-BR,27.6,28.3,77.5
2025-09-24,RJ-BR,33.6,42.5,95.0
2025-09-25,RJ-BR,34.2,24.5,95.0
2025-09-26,RJ-BR,29.0,0.8,52.5
2025-09-27,RJ-BR,35.0,9.0,48.5
2025-09-28,RJ-BR,27.8,15.1,83.1
2025-09-29,RJ-BR,31.8,11.8,56.3
2025-09-30,RJ-BR,28.0,20.7,72.1
2025-10-01,RJ-BR,25.5,1.3,41.6
2025-10-02,RJ-BR,29.7,0.0,45.5
2025-10-03,RJ-BR,30.2,0.0,49.5
2025-10-04,RJ-BR,29.0,0.0,23.9
2025-10-05,RJ-BR,32.3,0.0,28.1
2025-10-06,RJ-BR,26.5,0.0,41.7
2025-10-07,RJ-BR,34.6,0.0,46.6
2025-10-08,RJ-BR,30.2,0.0,43.9
2025-10-09,RJ-BR,28.3,0.1,42.2
2025-10-10,RJ-BR,33.0,0.0,34.5
2025-10-11,RJ-BR,28.2,0.4,20.0
2025-10-12,RJ-BR,31.6,0.0,44.3
2025-10-13,RJ-BR,26.4,0.0,37.5
2025-10-14,RJ-BR,36.6,0.0,45.7
2025-10-15,RJ-BR,31.9,1.1,23.4
2025-10-16,RJ-BR,31.8,0.0,39.2
2025-10-17,RJ-BR,30.1,0.0,47.7
2025-10-18,RJ-BR,28.9,0.0,33.0
2025-10-19,RJ-BR,36.0,0.0,52.9
2025-10-20,RJ-BR,34.4,1.3,27.6
2025-10-21,RJ-BR,30.2,0.0,41.2
2025-10-22,RJ-BR,31.7,0.0,29.5
2025-10-23,RJ-BR,29.3,0.0,65.0
2025-10-24,RJ-BR,30.7,0.0,20.0
2025-10-25,RJ-BR,28.4,0.0,45.1
2025-10-26,RJ-BR,35.8,0.0,32.3
2025-10-27,RJ-BR,31.3,0.0,23.0
2025-10-28,RJ-BR,23.8,0.0,40.3
2025-10-29,RJ-BR,29.9,0.0,34.5
2025-10-30,RJ-BR,34.9,0.0,43.6
2025-10-31,RJ-BR,37.2,0.0,43.8
2025-11-01,RJ-BR,9.9,0.0,33.7
2025-11-02,RJ-BR,15.9,0.0,33.9
2025-11-03,RJ-BR,15.0,0.0,42.0
2025-11-04,RJ-BR,21.5,0.0,37.9
2025-11-05,RJ-BR,16.4,0.0,39.1
2025-11-06,RJ-BR,23.1,0.0,58.4
2025-11-07,RJ-BR,16.0,0.0,36.8
2025-11-08,RJ-BR,18.7,3.5,43.8
2025-11-09,RJ-BR,18.8,0.0,50.2
2025-11-10,RJ-BR,20.6,0.0,25.8
2025-11-11,RJ-BR,22.9,0.0,38.9
2025-11-12,RJ-BR,19.6,0.0,37.8
2025-11-13,RJ-BR,20.6,0.0,39.7
2025-11-14,RJ-BR,13.2,0.0,43.0
2025-11-15,RJ-BR,18.6,0.0,51.4
2025-11-16,RJ-BR,17.7,0.0,43.9
2025-11-17,RJ-BR,18.7,0.9,36.3
2025-11-18,RJ-BR,18.7,0.0,29.9
2025-11-19,RJ-BR,20.9,0.0,37.6
2025-11-20,RJ-BR,18.8,0.0,48.1
2025-11-21,RJ-BR,15.0,1.4,36.5
2025-11-22,RJ-BR,14.4,0.0,50.5
2025-11-23,RJ-BR,17.5,0.0,56.2
2025-11-24,RJ-BR,16.7,0.0,41.1
2025-11-25,RJ-BR,14.5,0.2,39.4
2025-11-26,RJ-BR,17.1,0.0,36.4
2025-11-27,RJ-BR,23.0,0.0,20.9
2025-11-28,RJ-BR,17.8,0.0,34.9
2025-11-29,RJ-BR,20.6,0.0,40.8
2025-11-30,RJ-BR,17.5,1.4,44.4
2025-12-01,RJ-BR,18.5,0.0,44.2
2025-12-02,RJ-BR,17.7,0.0,42.2
2025-12-03,RJ-BR,21.1,0.2,48.2
2025-12-04,RJ-BR,19.9,0.0,48.1
2025-12-05,RJ-BR,13.5,0.0,32.2
2025-12-06,RJ-BR,21.6,0.0,35.1
2025-12-07,RJ-BR,17.4,0.2,42.8
2025-12-08,RJ-BR,21.4,0.0,32.2
2025-12-09,RJ-BR,14.7,0.0,61.2
2025-12-10,RJ-BR,17.3,0.0,21.1
2025-12-11,RJ-BR,14.5,0.0,23.2
2025-12-12,RJ-BR,20.9,0.0,42.1
2025-12-13,RJ-BR,23.1,0.0,50.0
2025-12-14,RJ-BR,15.8,0.0,56.6
2025-12-15,RJ-BR,17.2,0.0,41.0
2025-12-16,RJ-BR,17.8,0.0,43.4
2025-12-17,RJ-BR,18.8,0.0,44.8
2025-12-18,RJ-BR,19.1,0.0,43.1
2025-12-19,RJ-BR,10.9,1.2,37.2
2025-12-20,RJ-BR,15.7,0.0,39.7
2025-12-21,RJ-BR,21.0,0.0,37.8
2025-12-22,RJ-BR,18.7,0.0,52.6
2025-12-23,RJ-BR,18.0,0.0,44.8
2025-12-24,RJ-BR,21.4,0.0,39.0
2025-12-25,RJ-BR,17.1,0.0,37.5
2025-12-26,RJ-BR,17.5,0.0,55.1
2025-12-27,RJ-BR,16.5,0.4,31.2
2025-12-28,RJ-BR,18.0,0.0,43.1
2025-12-29,RJ-BR,17.7,0.0,49.8
2025-12-30,RJ-BR,18.8,0.0,34.9
2025-12-31,RJ-BR,17.7,0.0,28.9
2026-01-01,RJ-BR,16.8,0.0,39.4
2026-01-02,RJ-BR,17.5,0.0,49.4
2026-01-03,RJ-BR,10.8,2.2,39.5
2026-01-04,RJ-BR,21.3,3.3,30.9
2025-01-05,RJ-AJ,9.0,0.0,45.7
2025-01-06,RJ-AJ,13.1,0.0,46.0
2025-01-07,RJ-AJ,18.3,0.0,33.7
2025-01-08,RJ-AJ,17.4,0.0,28.3
2025-01-09,RJ-AJ,15.4,0.0,28.7
2025-01-10,RJ-AJ,17.5,0.0,44.3
2025-01-11,RJ-AJ,18.1,0.0,45.6
2025-01-12,RJ-AJ,17.0,0.0,23.6
2025-01-13,RJ-AJ,19.0,0.0,22.0
2025-01-14,RJ-AJ,14.5,1.9,40.5
2025-01-15,RJ-AJ,25.5,0.0,39.6
2025-01-16,RJ-AJ,23.6,0.0,44.2
2025-01-17,RJ-AJ,21.9,0.0,33.9
2025-01-18,RJ-AJ,13.3,0.0,28.2
2025-01-19,RJ-AJ,17.7,0.0,55.1
2025-01-20,RJ-AJ,12.5,0.0,48.9
2025-01-21,RJ-AJ,15.7,0.0,32.8
2025-01-22,RJ-AJ,18.5,0.0,62.0
2025-01-23,RJ-AJ,18.2,0.2,45.0
2025-01-24,RJ-AJ,21.2,0.0,42.0
2025-01-25,RJ-AJ,15.5,0.0,54.2
2025-01-26,RJ-AJ,11.2,0.3,31.5
2025-01-27,RJ-AJ,15.7,3.4,34.3
2025-01-28,RJ-AJ,12.3,0.0,34.0
2025-01-29,RJ-AJ,14.6,0.0,49.3
2025-01-30,RJ-AJ,13.3,0.0,27.8
2025-01-31,RJ-AJ,11.9,0.0,39.0
2025-02-01,RJ-AJ,14.0,0.0,20.0
2025-02-02,RJ-AJ,21.5,0.0,49.7
2025-02-03,RJ-AJ,18.8,0.0,33.9
2025-02-04,RJ-AJ,22.5,0.0,46.1
2025-02-05,RJ-AJ,17.6,0.0,52.1
2025-02-06,RJ-AJ,21.6,0.0,24.7
2025-02-07,RJ-AJ,16.9,0.0,33.2
2025-02-08,RJ-AJ,16.7,0.0,26.3
2025-02-09,RJ-AJ,16.2,0.0,27.6
2025-02-10,RJ-AJ,16.1,0.0,47.3
2025-02-11,RJ-AJ,14.6,0.0,31.1
2025-02-12,RJ-AJ,19.5,0.0,43.8
2025-02-13,RJ-AJ,22.2,0.0,29.5
2025-02-14,RJ-AJ,18.5,0.0,36.6
2025-02-15,RJ-AJ,12.8,0.0,30.8
2025-02-16,RJ-AJ,15.7,0.0,50.4
2025-02-17,RJ-AJ,16.6,0.0,22.1
2025-02-18,RJ-AJ,20.0,0.0,28.5
2025-02-19,RJ-AJ,19.3,0.0,55.6
2025-02-20,RJ-AJ,11.8,0.0,36.8
2025-02-21,RJ-AJ,18.5,0.0,49.6
2025-02-22,RJ-AJ,16.0,0.0,40.3
2025-02-23,RJ-AJ,12.1,0.0,39.2
2025-02-24,RJ-AJ,11.9,0.0,40.5
2025-02-25,RJ-AJ,14.7,2.0,43.0
2025-02-26,RJ-AJ,16.2,0.0,43.2
2025-02-27,RJ-AJ,19.8,0.0,46.8
2025-02-28,RJ-AJ,21.1,0.0,44.5
2025-03-01,RJ-AJ,35.6,0.0,61.0
2025-03-02,RJ-AJ,38.4,0.0,36.8
2025-03-03,RJ-AJ,31.0,0.0,34.5
2025-03-04,RJ-AJ,39.6,0.0,32.3
2025-03-05,RJ-AJ,28.5,0.0,60.4
2025-03-06,RJ-AJ,41.6,0.0,43.6
2025-03-07,RJ-AJ,35.3,0.0,42.0
2025-03-08,RJ-AJ,36.4,0.0,33.8
2025-03-09,RJ-AJ,38.6,0.0,45.9
2025-03-10,RJ-AJ,35.5,0.0,43.4
2025-03-11,RJ-AJ,41.4,0.0,26.4
2025-03-12,RJ-AJ,39.3,0.0,38.4
2025-03-13,RJ-AJ,42.3,0.0,49.4
2025-03-14,RJ-AJ,43.3,0.0,53.2
2025-03-15,RJ-AJ,37.5,0.0,48.5
2025-03-16,RJ-AJ,42.3,0.0,35.4
2025-03-17,RJ-AJ,35.3,0.0,39.4
2025-03-18,RJ-AJ,41.1,0.0,39.4
2025-03-19,RJ-AJ,39.0,0.0,20.5
2025-03-20,RJ-AJ,37.7,0.0,42.3
2025-03-21,RJ-AJ,43.5,0.0,29.1
2025-03-22,RJ-AJ,34.0,0.0,49.2
2025-03-23,RJ-AJ,39.4,0.0,31.6
2025-03-24,RJ-AJ,42.0,0.6,43.8
2025-03-25,RJ-AJ,34.8,0.0,39.2
2025-03-26,RJ-AJ,35.8,0.0,47.0
2025-03-27,RJ-AJ,39.2,0.0,24.2
2025-03-28,RJ-AJ,40.2,0.0,46.8
2025-03-29,RJ-AJ,37.1,0.0,51.8
2025-03-30,RJ-AJ,34.5,0.0,41.0
2025-03-31,RJ-AJ,32.9,0.0,43.4
2025-04-01,RJ-AJ,42.6,0.0,43.0
2025-04-02,RJ-AJ,38.4,0.0,34.1
2025-04-03,RJ-AJ,33.4,0.0,26.7
2025-04-04,RJ-AJ,41.0,0.0,54.0
2025-04-05,RJ-AJ,41.4,0.0,51.6
2025-04-06,RJ-AJ,34.5,0.0,36.6
2025-04-07,RJ-AJ,41.4,1.0,46.2
2025-04-08,RJ-AJ,39.3,0.0,52.8
2025-04-09,RJ-AJ,40.8,0.0,49.8
2025-04-10,RJ-AJ,36.2,0.0,47.6
2025-04-11,RJ-AJ,38.8,0.0,39.2
2025-04-12,RJ-AJ,33.2,0.0,42.9
2025-04-13,RJ-AJ,35.9,0.0,33.5
2025-04-14,RJ-AJ,39.7,0.0,34.2
2025-04-15,RJ-AJ,33.1,0.0,46.8
2025-04-16,RJ-AJ,41.4,0.0,56.8
2025-04-17,RJ-AJ,36.0,0.0,21.4
2025-04-18,RJ-AJ,34.2,0.0,26.5
2025-04-19,RJ-AJ,39.3,0.0,38.1
2025-04-20,RJ-AJ,40.8,0.0,42.7
2025-04-21,RJ-AJ,37.8,1.1,47.1
2025-04-22,RJ-AJ,34.3,0.0,34.1
2025-04-23,RJ-AJ,37.3,0.0,30.9
2025-04-24,RJ-AJ,33.4,0.0,45.4
2025-04-25,RJ-AJ,36.0,0.0,50.7
2025-04-26,RJ-AJ,45.9,0.0,44.2
2025-04-27,RJ-AJ,32.4,0.0,47.6
2025-04-28,RJ-AJ,41.9,0.0,38.9
2025-04-29,RJ-AJ,40.0,0.0,31.2
2025-04-30,RJ-AJ,33.6,0.0,47.9
2025-05-01,RJ-AJ,38.9,0.5,37.9
2025-05-02,RJ-AJ,33.8,0.0,59.5
2025-05-03,RJ-AJ,42.3,2.8,37.9
2025-05-04,RJ-AJ,38.5,0.0,38.9
2025-05-05,RJ-AJ,37.6,0.0,39.4
2025-05-06,RJ-AJ,38.9,0.0,47.2
2025-05-07,RJ-AJ,41.5,0.0,30.3
2025-05-08,RJ-AJ,43.8,0.0,25.7
2025-05-09,RJ-AJ,35.8,0.0,46.6
2025-05-10,RJ-AJ,44.5,0.0,23.9
2025-05-11,RJ-AJ,41.2,0.2,34.8
2025-05-12,RJ-AJ,41.4,2.5,32.7
2025-05-13,RJ-AJ,43.8,0.0,40.1
2025-05-14,RJ-AJ,36.0,0.0,31.5
2025-05-15,RJ-AJ,41.2,0.0,34.2
2025-05-16,RJ-AJ,37.0,1.0,35.4
2025-05-17,RJ-AJ,33.3,1.7,40.5
2025-05-18,RJ-AJ,36.6,0.0,38.3
2025-05-19,RJ-AJ,38.8,0.7,31.5
2025-05-20,RJ-AJ,37.2,0.0,51.9
2025-05-21,RJ-AJ,34.9,0.0,45.5
2025-05-22,RJ-AJ,35.5,0.0,42.0
2025-05-23,RJ-AJ,38.6,0.0,40.1
2025-05-24,RJ-AJ,36.9,0.0,52.9
2025-05-25,RJ-AJ,41.7,0.0,42.3
2025-05-26,RJ-AJ,44.5,0.0,53.1
2025-05-27,RJ-AJ,35.1,0.0,33.3
2025-05-28,RJ-AJ,38.3,0.0,20.0
2025-05-29,RJ-AJ,36.9,0.0,50.4
2025-05-30,RJ-AJ,38.2,0.0,36.9
