date,district_id,medicine_id,consumption
2025-08-20,RJ-BK,ORS-PKT,160
2025-08-20,RJ-BK,ACT-TAB,3
2025-08-21,RJ-BK,PARA-500,658
2025-08-21,RJ-BK,IV-RL,41
2025-08-21,RJ-BK,NS1-KIT,9
2025-08-21,RJ-BK,ORS-PKT,180
2025-08-21,RJ-BK,ACT-TAB,4
2025-08-22,RJ-BK,PARA-500,444
2025-08-22,RJ-BK,IV-RL,44
2025-08-22,RJ-BK,NS1-KIT,9
2025-08-22,RJ-BK,ORS-PKT,172
2025-08-22,RJ-BK,ACT-TAB,1
2025-08-23,RJ-BK,PARA-500,980
2025-08-23,RJ-BK,IV-RL,75
2025-08-23,RJ-BK,NS1-KIT,26
2025-08-23,RJ-BK,ORS-PKT,273
2025-08-23,RJ-BK,ACT-TAB,1
2025-08-24,RJ-BK,PARA-500,617
2025-08-24,RJ-BK,IV-RL,30
2025-08-24,RJ-BK,NS1-KIT,5
2025-08-24,RJ-BK,ORS-PKT,102
2025-08-24,RJ-BK,ACT-TAB,13
2025-08-25,RJ-BK,PARA-500,482
2025-08-25,RJ-BK,IV-RL,33
2025-08-25,RJ-BK,NS1-KIT,5
2025-08-25,RJ-BK,ORS-PKT,121
2025-08-25,RJ-BK,ACT-TAB,3
2025-08-26,RJ-BK,PARA-500,557
2025-08-26,RJ-BK,IV-RL,80
2025-08-26,RJ-BK,NS1-KIT,8
2025-08-26,RJ-BK,ORS-PKT,244
2025-08-26,RJ-BK,ACT-TAB,3
2025-08-27,RJ-BK,PARA-500,780
2025-08-27,RJ-BK,IV-RL,63
2025-08-27,RJ-BK,NS1-KIT,21
2025-08-27,RJ-BK,ORS-PKT,222
2025-08-27,RJ-BK,ACT-TAB,2
2025-08-28,RJ-BK,PARA-500,741
2025-08-28,RJ-BK,IV-RL,36
2025-08-28,RJ-BK,NS1-KIT,14
2025-08-28,RJ-BK,ORS-PKT,103
2025-08-28,RJ-BK,ACT-TAB,6
2025-08-29,RJ-BK,PARA-500,467
2025-08-29,RJ-BK,IV-RL,37
2025-08-29,RJ-BK,NS1-KIT,7
2025-08-29,RJ-BK,ORS-PKT,135
2025-08-29,RJ-BK,ACT-TAB,1
2025-08-30,RJ-BK,PARA-500,400
2025-08-30,RJ-BK,IV-RL,39
2025-08-30,RJ-BK,NS1-KIT,5
2025-08-30,RJ-BK,ORS-PKT,109
2025-08-30,RJ-BK,ACT-TAB,2
2025-08-31,RJ-BK,PARA-500,1166
2025-08-31,RJ-BK,IV-RL,51
2025-08-31,RJ-BK,NS1-KIT,25
2025-08-31,RJ-BK,ORS-PKT,180
2025-08-31,RJ-BK,ACT-TAB,7
2025-09-01,RJ-BK,PARA-500,1275
2025-09-01,RJ-BK,IV-RL,72
2025-09-01,RJ-BK,NS1-KIT,21
2025-09-01,RJ-BK,ORS-PKT,320
2025-09-01,RJ-BK,ACT-TAB,3
2025-09-02,RJ-BK,PARA-500,450
2025-09-02,RJ-BK,IV-RL,48
2025-09-02,RJ-BK,NS1-KIT,9
2025-09-02,RJ-BK,ORS-PKT,181
2025-09-02,RJ-BK,ACT-TAB,3
2025-09-03,RJ-BK,PARA-500,966
2025-09-03,RJ-BK,IV-RL,50
2025-09-03,RJ-BK,NS1-KIT,20
2025-09-03,RJ-BK,ORS-PKT,222
2025-09-03,RJ-BK,ACT-TAB,3
2025-09-04,RJ-BK,PARA-500,858
2025-09-04,RJ-BK,IV-RL,55
2025-09-04,RJ-BK,NS1-KIT,13
2025-09-04,RJ-BK,ORS-PKT,150
2025-09-04,RJ-BK,ACT-TAB,4
2025-09-05,RJ-BK,PARA-500,378
2025-09-05,RJ-BK,IV-RL,23
2025-09-05,RJ-BK,NS1-KIT,3
2025-09-05,RJ-BK,ORS-PKT,106
2025-09-05,RJ-BK,ACT-TAB,3
2025-09-06,RJ-BK,PARA-500,553
2025-09-06,RJ-BK,IV-RL,48
2025-09-06,RJ-BK,NS1-KIT,7
2025-09-06,RJ-BK,ORS-PKT,186
2025-09-06,RJ-BK,ACT-TAB,6
2025-09-07,RJ-BK,PARA-500,375
2025-09-07,RJ-BK,IV-RL,47
2025-09-07,RJ-BK,NS1-KIT,3
2025-09-07,RJ-BK,ORS-PKT,142
2025-09-07,RJ-BK,ACT-TAB,1
2025-09-08,RJ-BK,PARA-500,922
2025-09-08,RJ-BK,IV-RL,52
2025-09-08,RJ-BK,NS1-KIT,5
2025-09-08,RJ-BK,ORS-PKT,162
2025-09-08,RJ-BK,ACT-TAB,25
2025-09-09,RJ-BK,PARA-500,337
2025-09-09,RJ-BK,IV-RL,23
2025-09-09,RJ-BK,NS1-KIT,3
2025-09-09,RJ-BK,ORS-PKT,86
2025-09-09,RJ-BK,ACT-TAB,4
2025-09-10,RJ-BK,PARA-500,664
2025-09-10,RJ-BK,IV-RL,38
2025-09-10,RJ-BK,NS1-KIT,13
2025-09-10,RJ-BK,ORS-PKT,123
2025-09-10,RJ-BK,ACT-TAB,6
2025-09-11,RJ-BK,PARA-500,323
2025-09-11,RJ-BK,IV-RL,25
2025-09-11,RJ-BK,NS1-KIT,1
2025-09-11,RJ-BK,ORS-PKT,106
2025-09-11,RJ-BK,ACT-TAB,3
2025-09-12,RJ-BK,PARA-500,474
2025-09-12,RJ-BK,IV-RL,47
2025-09-12,RJ-BK,NS1-KIT,6
2025-09-12,RJ-BK,ORS-PKT,133
2025-09-12,RJ-BK,ACT-TAB,2
2025-09-13,RJ-BK,PARA-500,720
2025-09-13,RJ-BK,IV-RL,46
2025-09-13,RJ-BK,NS1-KIT,17
2025-09-13,RJ-BK,ORS-PKT,217
2025-09-13,RJ-BK,ACT-TAB,2
2025-09-14,RJ-BK,PARA-500,467
2025-09-14,RJ-BK,IV-RL,37
2025-09-14,RJ-BK,NS1-KIT,7
2025-09-14,RJ-BK,ORS-PKT,96
2025-09-14,RJ-BK,ACT-TAB,3
2025-09-15,RJ-BK,PARA-500,238
2025-09-15,RJ-BK,IV-RL,53
2025-09-15,RJ-BK,NS1-KIT,2
2025-09-15,RJ-BK,ORS-PKT,165
2025-09-15,RJ-BK,ACT-TAB,1
2025-09-16,RJ-BK,PARA-500,860
2025-09-16,RJ-BK,IV-RL,42
2025-09-16,RJ-BK,NS1-KIT,10
2025-09-16,RJ-BK,ORS-PKT,131
2025-09-16,RJ-BK,ACT-TAB,7
2025-09-17,RJ-BK,PARA-500,575
2025-09-17,RJ-BK,IV-RL,37
2025-09-17,RJ-BK,NS1-KIT,10
2025-09-17,RJ-BK,ORS-PKT,131
2025-09-17,RJ-BK,ACT-TAB,4
2025-09-18,RJ-BK,PARA-500,417
2025-09-18,RJ-BK,IV-RL,33
2025-09-18,RJ-BK,NS1-KIT,8
2025-09-18,RJ-BK,ORS-PKT,116
2025-09-18,RJ-BK,ACT-TAB,1
2025-09-19,RJ-BK,PARA-500,707
2025-09-19,RJ-BK,IV-RL,52
2025-09-19,RJ-BK,NS1-KIT,9
2025-09-19,RJ-BK,ORS-PKT,175
2025-09-19,RJ-BK,ACT-TAB,2
2025-09-20,RJ-BK,PARA-500,597
2025-09-20,RJ-BK,IV-RL,43
2025-09-20,RJ-BK,NS1-KIT,8
2025-09-20,RJ-BK,ORS-PKT,158
2025-09-20,RJ-BK,ACT-TAB,1
2025-09-21,RJ-BK,PARA-500,437
2025-09-21,RJ-BK,IV-RL,68
2025-09-21,RJ-BK,NS1-KIT,5
2025-09-21,RJ-BK,ORS-PKT,191
2025-09-21,RJ-BK,ACT-TAB,4
2025-09-22,RJ-BK,PARA-500,639
2025-09-22,RJ-BK,IV-RL,26
2025-09-22,RJ-BK,NS1-KIT,3
2025-09-22,RJ-BK,ORS-PKT,110
2025-09-22,RJ-BK,ACT-TAB,14
2025-09-23,RJ-BK,PARA-500,538
2025-09-23,RJ-BK,IV-RL,41
2025-09-23,RJ-BK,NS1-KIT,8
2025-09-23,RJ-BK,ORS-PKT,176
2025-09-23,RJ-BK,ACT-TAB,2
2025-09-24,RJ-BK,PARA-500,784
2025-09-24,RJ-BK,IV-RL,64
2025-09-24,RJ-BK,NS1-KIT,14
2025-09-24,RJ-BK,ORS-PKT,165
2025-09-24,RJ-BK,ACT-TAB,5
2025-09-25,RJ-BK,PARA-500,559
2025-09-25,RJ-BK,IV-RL,58
2025-09-25,RJ-BK,NS1-KIT,9
2025-09-25,RJ-BK,ORS-PKT,177
2025-09-25,RJ-BK,ACT-TAB,6
2025-09-26,RJ-BK,PARA-500,1271
2025-09-26,RJ-BK,IV-RL,61
2025-09-26,RJ-BK,NS1-KIT,18
2025-09-26,RJ-BK,ORS-PKT,149
2025-09-26,RJ-BK,ACT-TAB,5
2025-09-27,RJ-BK,PARA-500,825
2025-09-27,RJ-BK,IV-RL,40
2025-09-27,RJ-BK,NS1-KIT,15
2025-09-27,RJ-BK,ORS-PKT,168
2025-09-27,RJ-BK,ACT-TAB,8
2025-09-28,RJ-BK,PARA-500,494
2025-09-28,RJ-BK,IV-RL,23
2025-09-28,RJ-BK,NS1-KIT,5
2025-09-28,RJ-BK,ORS-PKT,75
2025-09-28,RJ-BK,ACT-TAB,2
2025-09-29,RJ-BK,PARA-500,733
2025-09-29,RJ-BK,IV-RL,54
2025-09-29,RJ-BK,NS1-KIT,14
2025-09-29,RJ-BK,ORS-PKT,195
2025-09-29,RJ-BK,ACT-TAB,3
2025-09-30,RJ-BK,PARA-500,627
2025-09-30,RJ-BK,IV-RL,43
2025-09-30,RJ-BK,NS1-KIT,14
2025-09-30,RJ-BK,ORS-PKT,160
2025-09-30,RJ-BK,ACT-TAB,2
2025-10-01,RJ-BK,PARA-500,586
2025-10-01,RJ-BK,IV-RL,41
2025-10-01,RJ-BK,NS1-KIT,15
2025-10-01,RJ-BK,ORS-PKT,194
2025-10-01,RJ-BK,ACT-TAB,1
2025-10-02,RJ-BK,PARA-500,478
2025-10-02,RJ-BK,IV-RL,28
2025-10-02,RJ-BK,NS1-KIT,5
2025-10-02,RJ-BK,ORS-PKT,100
2025-10-02,RJ-BK,ACT-TAB,3
2025-10-03,RJ-BK,PARA-500,749
2025-10-03,RJ-BK,IV-RL,65
2025-10-03,RJ-BK,NS1-KIT,5
2025-10-03,RJ-BK,ORS-PKT,239
2025-10-03,RJ-BK,ACT-TAB,8
2025-10-04,RJ-BK,PARA-500,458
2025-10-04,RJ-BK,IV-RL,31
2025-10-04,RJ-BK,NS1-KIT,7
2025-10-04,RJ-BK,ORS-PKT,133
2025-10-04,RJ-BK,ACT-TAB,3
2025-10-05,RJ-BK,PARA-500,532
2025-10-05,RJ-BK,IV-RL,17
2025-10-05,RJ-BK,NS1-KIT,5
2025-10-05,RJ-BK,ORS-PKT,70
2025-10-05,RJ-BK,ACT-TAB,3
2025-10-06,RJ-BK,PARA-500,371
2025-10-06,RJ-BK,IV-RL,16
2025-10-06,RJ-BK,NS1-KIT,3
2025-10-06,RJ-BK,ORS-PKT,62
2025-10-06,RJ-BK,ACT-TAB,2
2025-10-07,RJ-BK,PARA-500,260
2025-10-07,RJ-BK,IV-RL,13
2025-10-07,RJ-BK,NS1-KIT,3
2025-10-07,RJ-BK,ORS-PKT,34
2025-10-07,RJ-BK,ACT-TAB,2
2025-10-08,RJ-BK,PARA-500,366
2025-10-08,RJ-BK,IV-RL,20
2025-10-08,RJ-BK,NS1-KIT,7
2025-10-08,RJ-BK,ORS-PKT,85
2025-10-08,RJ-BK,ACT-TAB,0
2025-10-09,RJ-BK,PARA-500,275
2025-10-09,RJ-BK,IV-RL,24
2025-10-09,RJ-BK,NS1-KIT,4
2025-10-09,RJ-BK,ORS-PKT,93
2025-10-09,RJ-BK,ACT-TAB,0
2025-10-10,RJ-BK,PARA-500,288
2025-10-10,RJ-BK,IV-RL,16
2025-10-10,RJ-BK,NS1-KIT,2
2025-10-10,RJ-BK,ORS-PKT,73
2025-10-10,RJ-BK,ACT-TAB,1
2025-10-11,RJ-BK,PARA-500,202
2025-10-11,RJ-BK,IV-RL,14
2025-10-11,RJ-BK,NS1-KIT,0
2025-10-11,RJ-BK,ORS-PKT,57
2025-10-11,RJ-BK,ACT-TAB,0
2025-10-12,RJ-BK,PARA-500,122
2025-10-12,RJ-BK,IV-RL,51
2025-10-12,RJ-BK,NS1-KIT,0
2025-10-12,RJ-BK,ORS-PKT,175
2025-10-12,RJ-BK,ACT-TAB,0
2025-10-13,RJ-BK,PARA-500,148
2025-10-13,RJ-BK,IV-RL,5
2025-10-13,RJ-BK,NS1-KIT,0
2025-10-13,RJ-BK,ORS-PKT,24
2025-10-13,RJ-BK,ACT-TAB,0
2025-10-14,RJ-BK,PARA-500,163
2025-10-14,RJ-BK,IV-RL,5
2025-10-14,RJ-BK,NS1-KIT,0
2025-10-14,RJ-BK,ORS-PKT,16
2025-10-14,RJ-BK,ACT-TAB,0
2025-10-15,RJ-BK,PARA-500,118
2025-10-15,RJ-BK,IV-RL,3
2025-10-15,RJ-BK,NS1-KIT,0
2025-10-15,RJ-BK,ORS-PKT,13
2025-10-15,RJ-BK,ACT-TAB,0
2025-10-16,RJ-BK,PARA-500,135
2025-10-16,RJ-BK,IV-RL,7
2025-10-16,RJ-BK,NS1-KIT,0
2025-10-16,RJ-BK,ORS-PKT,23
2025-10-16,RJ-BK,ACT-TAB,0
2025-10-17,RJ-BK,PARA-500,144
2025-10-17,RJ-BK,IV-RL,14
2025-10-17,RJ-BK,NS1-KIT,0
2025-10-17,RJ-BK,ORS-PKT,39
2025-10-17,RJ-BK,ACT-TAB,0
2025-10-18,RJ-BK,PARA-500,140
2025-10-18,RJ-BK,IV-RL,15
2025-10-18,RJ-BK,NS1-KIT,0
2025-10-18,RJ-BK,ORS-PKT,61
2025-10-18,RJ-BK,ACT-TAB,0
2025-10-19,RJ-BK,PARA-500,117
2025-10-19,RJ-BK,IV-RL,26
2025-10-19,RJ-BK,NS1-KIT,0
2025-10-19,RJ-BK,ORS-PKT,75
2025-10-19,RJ-BK,ACT-TAB,0
2025-10-20,RJ-BK,PARA-500,102
2025-10-20,RJ-BK,IV-RL,7
2025-10-20,RJ-BK,NS1-KIT,0
2025-10-20,RJ-BK,ORS-PKT,23
2025-10-20,RJ-BK,ACT-TAB,0
2025-10-21,RJ-BK,PARA-500,107
2025-10-21,RJ-BK,IV-RL,10
2025-10-21,RJ-BK,NS1-KIT,0
2025-10-21,RJ-BK,ORS-PKT,36
2025-10-21,RJ-BK,ACT-TAB,0
2025-10-22,RJ-BK,PARA-500,142
2025-10-22,RJ-BK,IV-RL,14
2025-10-22,RJ-BK,NS1-KIT,0
2025-10-22,RJ-BK,ORS-PKT,50
2025-10-22,RJ-BK,ACT-TAB,0
2025-10-23,RJ-BK,PARA-500,81
2025-10-23,RJ-BK,IV-RL,6
2025-10-23,RJ-BK,NS1-KIT,0
2025-10-23,RJ-BK,ORS-PKT,21
2025-10-23,RJ-BK,ACT-TAB,0
2025-10-24,RJ-BK,PARA-500,134
2025-10-24,RJ-BK,IV-RL,12
2025-10-24,RJ-BK,NS1-KIT,0
2025-10-24,RJ-BK,ORS-PKT,38
2025-10-24,RJ-BK,ACT-TAB,0
2025-10-25,RJ-BK,PARA-500,122
2025-10-25,RJ-BK,IV-RL,23
2025-10-25,RJ-BK,NS1-KIT,0
2025-10-25,RJ-BK,ORS-PKT,87
2025-10-25,RJ-BK,ACT-TAB,0
2025-10-26,RJ-BK,PARA-500,164
2025-10-26,RJ-BK,IV-RL,6
2025-10-26,RJ-BK,NS1-KIT,0
2025-10-26,RJ-BK,ORS-PKT,16
2025-10-26,RJ-BK,ACT-TAB,0
2025-10-27,RJ-BK,PARA-500,166
2025-10-27,RJ-BK,IV-RL,10
2025-10-27,RJ-BK,NS1-KIT,0
2025-10-27,RJ-BK,ORS-PKT,24
2025-10-27,RJ-BK,ACT-TAB,0
2025-10-28,RJ-BK,PARA-500,123
2025-10-28,RJ-BK,IV-RL,10
2025-10-28,RJ-BK,NS1-KIT,0
2025-10-28,RJ-BK,ORS-PKT,31
2025-10-28,RJ-BK,ACT-TAB,0
2025-10-29,RJ-BK,PARA-500,103
2025-10-29,RJ-BK,IV-RL,12
2025-10-29,RJ-BK,NS1-KIT,0
2025-10-29,RJ-BK,ORS-PKT,40
2025-10-29,RJ-BK,ACT-TAB,0
2025-10-30,RJ-BK,PARA-500,83
2025-10-30,RJ-BK,IV-RL,14
2025-10-30,RJ-BK,NS1-KIT,0
2025-10-30,RJ-BK,ORS-PKT,46
2025-10-30,RJ-BK,ACT-TAB,0
2025-10-31,RJ-BK,PARA-500,85
2025-10-31,RJ-BK,IV-RL,9
2025-10-31,RJ-BK,NS1-KIT,0
2025-10-31,RJ-BK,ORS-PKT,31
2025-10-31,RJ-BK,ACT-TAB,0
2025-11-01,RJ-BK,PARA-500,138
2025-11-01,RJ-BK,IV-RL,16
2025-11-01,RJ-BK,NS1-KIT,0
2025-11-01,RJ-BK,ORS-PKT,60
2025-11-01,RJ-BK,ACT-TAB,0
2025-11-02,RJ-BK,PARA-500,139
2025-11-02,RJ-BK,IV-RL,5
2025-11-02,RJ-BK,NS1-KIT,0
2025-11-02,RJ-BK,ORS-PKT,19
2025-11-02,RJ-BK,ACT-TAB,0
2025-11-03,RJ-BK,PARA-500,140
2025-11-03,RJ-BK,IV-RL,7
2025-11-03,RJ-BK,NS1-KIT,0
2025-11-03,RJ-BK,ORS-PKT,24
2025-11-03,RJ-BK,ACT-TAB,0
2025-11-04,RJ-BK,PARA-500,198
2025-11-04,RJ-BK,IV-RL,7
2025-11-04,RJ-BK,NS1-KIT,0
2025-11-04,RJ-BK,ORS-PKT,31
2025-11-04,RJ-BK,ACT-TAB,0
2025-11-05,RJ-BK,PARA-500,97
2025-11-05,RJ-BK,IV-RL,8
2025-11-05,RJ-BK,NS1-KIT,0
2025-11-05,RJ-BK,ORS-PKT,25
2025-11-05,RJ-BK,ACT-TAB,0
2025-11-06,RJ-BK,PARA-500,133
2025-11-06,RJ-BK,IV-RL,13
2025-11-06,RJ-BK,NS1-KIT,0
2025-11-06,RJ-BK,ORS-PKT,32
2025-11-06,RJ-BK,ACT-TAB,0
2025-11-07,RJ-BK,PARA-500,167
2025-11-07,RJ-BK,IV-RL,7
2025-11-07,RJ-BK,NS1-KIT,0
2025-11-07,RJ-BK,ORS-PKT,25
2025-11-07,RJ-BK,ACT-TAB,0
2025-11-08,RJ-BK,PARA-500,142
2025-11-08,RJ-BK,IV-RL,7
2025-11-08,RJ-BK,NS1-KIT,0
2025-11-08,RJ-BK,ORS-PKT,28
2025-11-08,RJ-BK,ACT-TAB,0
2025-11-09,RJ-BK,PARA-500,159
2025-11-09,RJ-BK,IV-RL,7
2025-11-09,RJ-BK,NS1-KIT,0
2025-11-09,RJ-BK,ORS-PKT,26
2025-11-09,RJ-BK,ACT-TAB,0
2025-11-10,RJ-BK,PARA-500,137
2025-11-10,RJ-BK,IV-RL,8
2025-11-10,RJ-BK,NS1-KIT,0
2025-11-10,RJ-BK,ORS-PKT,23
2025-11-10,RJ-BK,ACT-TAB,0
2025-11-11,RJ-BK,PARA-500,106
2025-11-11,RJ-BK,IV-RL,9
2025-11-11,RJ-BK,NS1-KIT,0
2025-11-11,RJ-BK,ORS-PKT,35
2025-11-11,RJ-BK,ACT-TAB,0
2025-11-12,RJ-BK,PARA-500,130
2025-11-12,RJ-BK,IV-RL,14
2025-11-12,RJ-BK,NS1-KIT,0
2025-11-12,RJ-BK,ORS-PKT,43
2025-11-12,RJ-BK,ACT-TAB,0
2025-11-13,RJ-BK,PARA-500,167
2025-11-13,RJ-BK,IV-RL,7
2025-11-13,RJ-BK,NS1-KIT,0
2025-11-13,RJ-BK,ORS-PKT,24
2025-11-13,RJ-BK,ACT-TAB,0
2025-11-14,RJ-BK,PARA-500,144
2025-11-14,RJ-BK,IV-RL,8
2025-11-14,RJ-BK,NS1-KIT,0
2025-11-14,RJ-BK,ORS-PKT,30
2025-11-14,RJ-BK,ACT-TAB,0
2025-11-15,RJ-BK,PARA-500,125
2025-11-15,RJ-BK,IV-RL,8
2025-11-15,RJ-BK,NS1-KIT,0
2025-11-15,RJ-BK,ORS-PKT,42
2025-11-15,RJ-BK,ACT-TAB,0
2025-11-16,RJ-BK,PARA-500,108
2025-11-16,RJ-BK,IV-RL,13
2025-11-16,RJ-BK,NS1-KIT,0
2025-11-16,RJ-BK,ORS-PKT,48
2025-11-16,RJ-BK,ACT-TAB,0
2025-11-17,RJ-BK,PARA-500,152
2025-11-17,RJ-BK,IV-RL,7
2025-11-17,RJ-BK,NS1-KIT,0
2025-11-17,RJ-BK,ORS-PKT,39
2025-11-17,RJ-BK,ACT-TAB,0
2025-11-18,RJ-BK,PARA-500,96
2025-11-18,RJ-BK,IV-RL,10
2025-11-18,RJ-BK,NS1-KIT,0
2025-11-18,RJ-BK,ORS-PKT,40
2025-11-18,RJ-BK,ACT-TAB,0
2025-11-19,RJ-BK,PARA-500,171
2025-11-19,RJ-BK,IV-RL,6
2025-11-19,RJ-BK,NS1-KIT,0
2025-11-19,RJ-BK,ORS-PKT,25
2025-11-19,RJ-BK,ACT-TAB,0
2025-11-20,RJ-BK,PARA-500,107
2025-11-20,RJ-BK,IV-RL,4
2025-11-20,RJ-BK,NS1-KIT,0
2025-11-20,RJ-BK,ORS-PKT,17
2025-11-20,RJ-BK,ACT-TAB,0
2025-11-21,RJ-BK,PARA-500,84
2025-11-21,RJ-BK,IV-RL,11
2025-11-21,RJ-BK,NS1-KIT,0
2025-11-21,RJ-BK,ORS-PKT,36
2025-11-21,RJ-BK,ACT-TAB,0
2025-11-22,RJ-BK,PARA-500,105
2025-11-22,RJ-BK,IV-RL,9
2025-11-22,RJ-BK,NS1-KIT,0
2025-11-22,RJ-BK,ORS-PKT,27
2025-11-22,RJ-BK,ACT-TAB,0
2025-11-23,RJ-BK,PARA-500,134
2025-11-23,RJ-BK,IV-RL,10
2025-11-23,RJ-BK,NS1-KIT,0
2025-11-23,RJ-BK,ORS-PKT,37
2025-11-23,RJ-BK,ACT-TAB,0
2025-11-24,RJ-BK,PARA-500,160
2025-11-24,RJ-BK,IV-RL,7
2025-11-24,RJ-BK,NS1-KIT,0
2025-11-24,RJ-BK,ORS-PKT,28
2025-11-24,RJ-BK,ACT-TAB,0
2025-11-25,RJ-BK,PARA-500,131
2025-11-25,RJ-BK,IV-RL,6
2025-11-25,RJ-BK,NS1-KIT,0
2025-11-25,RJ-BK,ORS-PKT,20
2025-11-25,RJ-BK,ACT-TAB,0
2025-11-26,RJ-BK,PARA-500,120
2025-11-26,RJ-BK,IV-RL,7
2025-11-26,RJ-BK,NS1-KIT,0
2025-11-26,RJ-BK,ORS-PKT,36
2025-11-26,RJ-BK,ACT-TAB,0
2025-11-27,RJ-BK,PARA-500,144
2025-11-27,RJ-BK,IV-RL,10
2025-11-27,RJ-BK,NS1-KIT,0
2025-11-27,RJ-BK,ORS-PKT,41
2025-11-27,RJ-BK,ACT-TAB,0
2025-11-28,RJ-BK,PARA-500,152
2025-11-28,RJ-BK,IV-RL,11
2025-11-28,RJ-BK,NS1-KIT,0
2025-11-28,RJ-BK,ORS-PKT,39
2025-11-28,RJ-BK,ACT-TAB,0
2025-11-29,RJ-BK,PARA-500,124
2025-11-29,RJ-BK,IV-RL,9
2025-11-29,RJ-BK,NS1-KIT,0
2025-11-29,RJ-BK,ORS-PKT,36
2025-11-29,RJ-BK,ACT-TAB,0
2025-11-30,RJ-BK,PARA-500,122
2025-11-30,RJ-BK,IV-RL,8
2025-11-30,RJ-BK,NS1-KIT,0
2025-11-30,RJ-BK,ORS-PKT,24
2025-11-30,RJ-BK,ACT-TAB,0
2025-12-01,RJ-BK,PARA-500,133
2025-12-01,RJ-BK,IV-RL,17
2025-12-01,RJ-BK,NS1-KIT,0
2025-12-01,RJ-BK,ORS-PKT,49
2025-12-01,RJ-BK,ACT-TAB,0
2025-12-02,RJ-BK,PARA-500,116
2025-12-02,RJ-BK,IV-RL,9
2025-12-02,RJ-BK,NS1-KIT,0
2025-12-02,RJ-BK,ORS-PKT,27
2025-12-02,RJ-BK,ACT-TAB,0
2025-12-03,RJ-BK,PARA-500,173
2025-12-03,RJ-BK,IV-RL,10
2025-12-03,RJ-BK,NS1-KIT,0
2025-12-03,RJ-BK,ORS-PKT,36
2025-12-03,RJ-BK,ACT-TAB,0
2025-12-04,RJ-BK,PARA-500,93
2025-12-04,RJ-BK,IV-RL,12
2025-12-04,RJ-BK,NS1-KIT,0
2025-12-04,RJ-BK,ORS-PKT,41
2025-12-04,RJ-BK,ACT-TAB,0
2025-12-05,RJ-BK,PARA-500,161
2025-12-05,RJ-BK,IV-RL,7
2025-12-05,RJ-BK,NS1-KIT,0
2025-12-05,RJ-BK,ORS-PKT,25
2025-12-05,RJ-BK,ACT-TAB,0
2025-12-06,RJ-BK,PARA-500,156
2025-12-06,RJ-BK,IV-RL,7
2025-12-06,RJ-BK,NS1-KIT,0
2025-12-06,RJ-BK,ORS-PKT,35
2025-12-06,RJ-BK,ACT-TAB,0
2025-12-07,RJ-BK,PARA-500,133
2025-12-07,RJ-BK,IV-RL,11
2025-12-07,RJ-BK,NS1-KIT,0
2025-12-07,RJ-BK,ORS-PKT,46
2025-12-07,RJ-BK,ACT-TAB,0
2025-12-08,RJ-BK,PARA-500,156
2025-12-08,RJ-BK,IV-RL,11
2025-12-08,RJ-BK,NS1-KIT,0
2025-12-08,RJ-BK,ORS-PKT,29
2025-12-08,RJ-BK,ACT-TAB,0
2025-12-09,RJ-BK,PARA-500,93
2025-12-09,RJ-BK,IV-RL,8
2025-12-09,RJ-BK,NS1-KIT,0
2025-12-09,RJ-BK,ORS-PKT,23
2025-12-09,RJ-BK,ACT-TAB,0
2025-12-10,RJ-BK,PARA-500,137
2025-12-10,RJ-BK,IV-RL,5
2025-12-10,RJ-BK,NS1-KIT,0
2025-12-10,RJ-BK,ORS-PKT,14
2025-12-10,RJ-BK,ACT-TAB,0
2025-12-11,RJ-BK,PARA-500,197
2025-12-11,RJ-BK,IV-RL,11
2025-12-11,RJ-BK,NS1-KIT,0
2025-12-11,RJ-BK,ORS-PKT,38
2025-12-11,RJ-BK,ACT-TAB,0
2025-12-12,RJ-BK,PARA-500,118
2025-12-12,RJ-BK,IV-RL,13
2025-12-12,RJ-BK,NS1-KIT,0
2025-12-12,RJ-BK,ORS-PKT,50
2025-12-12,RJ-BK,ACT-TAB,0
2025-12-13,RJ-BK,PARA-500,78
2025-12-13,RJ-BK,IV-RL,17
2025-12-13,RJ-BK,NS1-KIT,0
2025-12-13,RJ-BK,ORS-PKT,42
2025-12-13,RJ-BK,ACT-TAB,0
2025-12-14,RJ-BK,PARA-500,156
2025-12-14,RJ-BK,IV-RL,24
2025-12-14,RJ-BK,NS1-KIT,0
2025-12-14,RJ-BK,ORS-PKT,83
2025-12-14,RJ-BK,ACT-TAB,0
2025-12-15,RJ-BK,PARA-500,110
2025-12-15,RJ-BK,IV-RL,5
2025-12-15,RJ-BK,NS1-KIT,0
2025-12-15,RJ-BK,ORS-PKT,22
2025-12-15,RJ-BK,ACT-TAB,0
2025-12-16,RJ-BK,PARA-500,169
2025-12-16,RJ-BK,IV-RL,27
2025-12-16,RJ-BK,NS1-KIT,0
2025-12-16,RJ-BK,ORS-PKT,113
2025-12-16,RJ-BK,ACT-TAB,0
2025-12-17,RJ-BK,PARA-500,169
2025-12-17,RJ-BK,IV-RL,11
2025-12-17,RJ-BK,NS1-KIT,0
2025-12-17,RJ-BK,ORS-PKT,37
2025-12-17,RJ-BK,ACT-TAB,0
2025-12-18,RJ-BK,PARA-500,198
2025-12-18,RJ-BK,IV-RL,9
2025-12-18,RJ-BK,NS1-KIT,0
2025-12-18,RJ-BK,ORS-PKT,28
2025-12-18,RJ-BK,ACT-TAB,0
